Company Name,Key ID,Address Line 1,City,Phone,URL,Revenue (As Reported),Employees,Match Status,CRM Company Name,CRM Group ID,CRM Company ID
Al Tamimi & Partners Advocacy & Legal,111192670,Murabah Al Sw Bldg Al Sila Twr Lvl 26,Abu Dhabi,971-2-8130444,http://www.tamimi.com/,,,low=57,Alma Atef Advocacy and Legal Consultancy,1559754,3481574
Prestige Jet,111088237,"NA02, NA02,",Abu Dhabi,,http://www.prestige-jet.com/,,,low=50,Fame Jet,1591281,3491406
Stream FZC,111088285,RAK Free Zone Promotion Centre 1 st Fl,Abu Dhabi,971-2-6994725,http://www.stream-systems.net/,,,low=67,Sharwah FZC,1492877,3458025
International Golden Group PJSC,123278912,Bani Yas Tower Corniche Road,Abu Dhabi,971-2-626-6661,http://www.iggroup.ae,,,high=91,International Golden Group,901792,28410
Nippon Oil-Dhabi,92461211,,Abu Dhabi,971-2314991,http://www.eneos.co.jp,,,not matched=0,,,
Spaceage General Cont. Co. W.L.L,107923709,P.O.Box No 43693,Abu Dhabi,97125500150,http://www.spaceage-electrical.com,,,low=69,Stars General Contracting Co. L.L.C,512200,82321
Toxido Pest Control LLC,139494069,Mussafah Industrial Area,Abu Dhabi,971-2-5828454,,,,low=63,GREEN Pest Control,1574529,3484509
VARANGIS TURNKEY INTERIOR PROJECTS L.L.C,139493507,Level 4 The Union National Bank Building Corniche Road West,Abu Dhabi,971-2-6281600,,,,low=57,ARCANE INTERIOR DECORATIONS,282972,81621
Gulf Automation Services and Oilfield Supplies Co.,51575147,PO Box 6203,Abu Dhabi,971-2 6276600,http://www.gasos.com,,,low=57,Al Ghaith Oilfield Supplies,489549,306854
Etisalat Facilities Management L.L.C.,121647229,"PO Box 3838, Airport Rd.",Abu Dhabi,971-2 6182731,http://www.etisalatservices.com,,,low=34,Emirates Telecommunications Corporation - Etisalat,389949,27747
The Royal Bank of Scotland N.V. - Abu Dhabi,111377493,PO Box 43821,Abu Dhabi,971-4-408-4005,http://www.rbsbank.ae,,,low=39,Royal Green Flowers and Plants LLC,1736308,3510647
Abu Dhabi Investment Company,42385730,Capital Tower,Abu Dhabi,971-2-6926101,http://www.investad.com/,,,not matched=0,,,
Emirates Ship Investment Co LLC,48584004,"Al Neem Tower, 4th Floor,",Abu Dhabi,971-2-4941800,http://www.eships.ae/,,,medium=74,Emirates Advanced Investments Group LLC,306786,82562
Al Masaood Mowlem L.L.C.,48609189,PO Box 322,Abu Dhabi,971-02 6726224,http://www.masaood.com,,,low=63,Al Masaood Bergum,1204703,23759
Masdar Initiative,107923725,Opposite Presidential Flight,Abu Dhabi,97126533333,http://www.masdar.ae,,,low=47,Masdar Institute of Science and Technology,1168399,3374301
Etisalat Information Services L.L.C.,121647228,PO Box 3838,Abu Dhabi,971-2 6182731,http://www.etisalatservices.com,,,low=40,Emirates Telecommunications Corporation - Etisalat,389949,27747
MEC,126926622,3rd Floor AMF Building Corniche Road,Abu Dhabi,971-2-633-1811,http://www.mecglobal.com,,,low=15,Electromechanical Co LLC,1697359,3503018
YSI Abu Dhabi Co. Ltd.,125631050,Office 2 Building 130 New Shahama,Abu Dhabi,971-2-563-1316,,,,not matched=0,,,
Al Masaood Automobiles,120012612,PO Box 322,Abu Dhabi,971-02 6722300,http://www.nissan-almasaoodautomobiles.com,,,low=67,Al Masaood Bergum,1204703,23759
Emirates Palace Hotel,111192835,"Emirates Palace Abu Dhabi,",Abu Dhabi,971-2-6909000,http://www.emiratespalace.com,,,high=83,Emirates Palace,1495361,86108
ADNOC Distribution,107923721,Al Salam Street,Abu Dhabi,971-2-677-1300,http://www.adnoc.ae,,,high=100,ADNOC Distribution,98268,27604
Al Jaber Delta Energy Services & General Construction,124754277,,Abu Dhabi,971-22040350,,,,low=61,Chart General Construction,920640,1226249
Partex Gas Corporation,121394684,Sheikh Khalifa St Blue Tower 6th Fl 604,Abu Dhabi,971-26271395,,,,low=41,Oil and Gas Construction Company (OGASCO),1460421,296614
Emirates Cold Storage Company,121709337,,Abu Dhabi,971-5553455,,,,medium=72,Emirates Driving Company,1091351,3123271
New Medical Centre Group - Abu Dhabi,42386024,PO Box 6222,Abu Dhabi,971-02 6332255,http://www.nmc.ae,,,medium=74,Harley Street Medical Centre - Abu Dhabi,1569612,3472238
Sigma Engineering Works,42386075,PO Box 3555,Abu Dhabi,971-02 5510400,http://www.sigma.ae,,,low=53,6Sigma Services,1634806,3495499
Tasweek Real Estate Development&Mktg PJS,138052963,Kamala Tower,Abu Dhabi,971-2-6581856,http://www.tasweekuae.ae,,,low=43,"Tabreed, National Central Cooling Co. (PJSC)",506599,62846
White Aluminium Extrusion LLC,111192658,White Aluminium Extrusion L.L.C Building,Abu Dhabi,971-2-5500947,http://www.dubaiinvestments.com/,,,medium=73,White Aluminium Enterprise,268280,80532
Ali and Sons Industrial Projects L.L.C.,98191417,PO Box 915,Abu Dhabi,971-02 6723900,http://asip.ali-sons.com,,,medium=70,Al Nasser Industrial Ent. L.L.C.,792251,563654
Al Hassan Engineering Co Abu Dhabi Llc,111087945,47943,Abu Dhabi,971-2-5868560,http://www.al-hassan.com/,,,low=41,Hassan Al Hendasi Company,1296349,3385723
High - Point Rendel Limited - Abu Dhabi,92461261,Mohammed Abdulla Al Otaiba Bldg,Abu Dhabi,26788977,http://www.highpointrendel.com,,,low=39,Higher National Security Council,1467241,3440662
Cegelec,92460765,P.O. Box 47055,Abu Dhabi,26272680,http://www.cegelec.com,,,low=58,Cegelec Abu Dhabi,209929,27805
Toyo Kanetsu K K,92460841,Rahma Almasaood Bldg,Abu Dhabi,,http://www.toyokanetsu.co.jp,,,not matched=0,,,
BNP Paribas Abu Dhabi,42385803,Al Bateen Area Street No 32,Abu Dhabi,971-26938888,http://eau.bnpparibas.com,,,not matched=0,,,
Manazel Real Estate PJSC,107923716,,Abu Dhabi,971-2-6444466,http://www.manazel-re.com,,,not matched=0,,,
Lockheed Martin Global,92461160,P.O. Box 47796,Abu Dhabi,26451776,http://www.lockheedmartin.com,,,low=56,eternal global,1593217,3490721
Oasis International Leasing Company Pjsc,104354628,Po Box 28922,Abu Dhabi,6273880,http://www.oasisleasing.com,204645000.0,,low=43,Gulf Oasis Travel and tourism,506399,64875
"Al Jaber Trailers, Steel and Metal Works Establishment",123860295,,Abu Dhabi,971-25554300,,,,low=55,Al Aberah Electrical & Mechanical Works Est.,1560405,313693
Cameron - Middle East Operations,92460876,P.O. Box 3555,Abu Dhabi,25511313,http://www.c-a-m.com,,,high=75,Cameron Middle East,360955,28325
ELS Language Centers ME,48609246,PO Box 3079,Abu Dhabi,971-02 6651516,http://www.alhamed.com/elsinfo.htm,,,low=61,berlitz language center,221520,1310048
Emirates National Electromechanical L.L.C.,124729319,,Abu Dhabi,971-2-6711141,http://www.ene-llc.com,,,medium=71,Emirates Electromechanical and Industry LLC,902040,2625701
Al Mutawa Marine Work Establishment,111192736,P.O.Box 35440,Abu Dhabi,971-2-5552800,http://www.mutawamarine.com,,,low=50,Auto Tune Maint. Workshop,955703,3035032
Rohde & Schwarz Emirates LLC,122873636,HQ Aldar Building 2nd Floor Al Raha Beach,Abu Dhabi,971-2-4926-299,,,,low=60,PF Emirates LLC,1484074,3034701
Ghanem Ali Bin Hamoodah and Sons L.L.C.,126967658,PO Box 27273,Abu Dhabi,971-2 6229988,http://www.ghanemandsons.com,,,low=58,Ali and Sons LLC,213821,27020
Electra Abu Dhabi,48609253,PO Box 121,Abu Dhabi,971-02 6666548,http://www.alhamed.com/electrainfo.htm,,,high=85,Electra Abu Dhabi W.L.L,1459813,235509
Deutsche Bank - Abu Dhabi,92461518,Baniyas Street,Abu Dhabi,4192200,http://www.db.com,,,not matched=0,,,
Dolphin Energy Limited,92461546,PO Box 33777,Abu Dhabi,97126995500,http://www.dolphinenergy.com,,,high=80,Dolphin Energy LTD,119661,26988
Abu Dhabi Distribution Company,92461562,,Abu Dhabi,971-26423000,http://www.addc.ae,,,high=97,Abu Dhabi Distribution company,287724,30231
Tourism Development & Investment Co LLC,102157208,"Sheikh Zayed Street,",Abu Dhabi,971-2-4061400,http://www.tdic.ae/,,,high=82,Tourism Development and Investment Company (TDIC),1528405,3383678
National Holding LLC,111192789,P.O. Box 111966,Abu Dhabi,971-2-6577000,http://www.nh.ae/,,,not matched=0,,,
Aabar Properties LLC,139494968,IPIC Square  21st Floor 4th Street Muroor Road,Abu Dhabi,971-2-222-2233,http://www.aabarproperties.com,,,high=89,Aabar Properties,1595516,3435405
Albert Abela Company ( Abu Dhabi ) W L L,92461472,Po Box 143,Abu Dhabi,66674610,,,,not matched=0,,,
Keo International Consultants,92461099,Po Box P.O. Box 27594,,26451512,http://www.keoic.com,,,high=93,KEO International Consultants,1485130,29473
Al Nasr Contracting Company LLC,111192690,Hamad Bhyan Al Amri Building,Abu Dhabi,971-2-6420002,http://www.alnasruae.com,,,low=54,Al Nasr Middle East General Contracting,616150,91855
Abu Dhabi Mafraq Hotel,111192855,Mafraq Hotel,Abu Dhabi,971-2-6596666,http://www.mafraq-hotel.com/,,,medium=71,Mafraq Hotel,1187598,88337
Al Ghaith Holdings,100971491,PO Box 32323,Abu Dhabi,971-02 6262525,,,,low=62,Al Ghaith Oilfield Supplies,489549,306854
National Cement Factory - L L C,120029830,Po Box 106077,Abu Dhabi,5500933,http://www.ncfuae.com,,,medium=74,Teba Cement Factory LLC,1748724,3515930
Tamouh Ambitions Unlimited,111088295,"18th Floor, Tamouh Tower",Abu Dhabi,971-2-4177777,http://www.tamouh.com/,,,not matched=0,,,
Clariant Oil Services,49409845,"ESNAAD Mussafah Offshore Supply Base, Mussasfah Industrial Estate",Abu Dhabi,971-02 5549299,http://www.clariant.com/en/Solutions/Business-Units/Industrial-and-Consumer-Specialties,,,medium=71,Atlantic oil services,449199,28224
KARL STORZ Endoscopy Gulf & Near East,121410670,Villa #7 Mushrif Business Park,Abu Dhabi,971-2-4477593,,,,low=46,Union Gulf Services Est.,1398798,3396057
Safar-Al Baharie Oilfield Services,107923707,"Office 1-03, Building 2",Abu Dhabi,97144230922,http://www.safaroil.com,,,not matched=0,,,
Crypto Ag Middle East,120010928,"Al Yaziah Building, Mezzanine 01 Murour Road, Street No. 4",Abu Dhabi,4455737,http://www.crypto.ch,,,not matched=0,,,
Exeed Industries L.L.C.,126967664,PO Box 38970,Abu Dhabi,971-2 4996999,http://www.exeed.ae,,,high=82,Exeed Industries,1080492,3122828
Yateem Optician Limited,111088329,Yateem Group Building,Abu Dhabi,971-2-6776222,http://www.yateemgroup.com/,,,not matched=0,,,
"Northrop Grumman Electronic Systems International, Inc.,",101788432,Shaik: Srour Bin Mohammed Al Nahyyan Buldg-Tourist Club,Abu Dhabi,6455677,http://www.northropgrumman.co.uk,,,high=77,Northrop Grumman Electronic Systems,894244,63783
Capitala,102157213,"Capitl Ste Bldg Zyd Sprts Cty Twr,Grnd F",Abu Dhabi,971-2-4121111,http://www.capitala.ae,,,not matched=0,,,
Etisalat Services Holding L.L.C.,121647227,PO Box 3838,Abu Dhabi,971-02 6182731,http://etisalatservices.com,,,low=34,Emirates Telecommunications Corporation - Etisalat,389949,27747
Al Jaber Heavy Lift,123029217,Corniche Side 5th R/A,Abu Dhabi,971-2-5825454,http://www.ajhl.com,,,low=59,Al Jaber Group LLC,21232,89867
Ados Sparrows Offshore Services Ltd.,120011130,Po Box 4015,Abu Dhabi,25544401,http://www.sparrowsgroup.com,,,low=43,VAP Offshore Engineering and Trade FZE,1289450,1193139
Eshraq Properties Co PJSC,111088069,P.O. Box 108737,Abu Dhabi,971-2-6354854,http://www.eshraquae.com,268263000.0,,not matched=0,,,
LeasePlan Emirates Ltd,111192819,Al Fhm Emrts Mtr Co Bdg Ofc Ste 115-119,Abu Dhabi,971-2-4046444,http://www.leaseplan.ae,,,low=65,PF Emirates LLC,1484074,3034701
Al Hamed Cercon,51575145,PO Box 42148,Abu Dhabi,971-2 6672200,http://www.alhamed.com,,,not matched=0,,,
Telefonaktiebolaget L M Ericcson,50094128,Po Box 3704,Abu Dhabi,26968600,http://www.ericsson.com,,,not matched=0,,,
The Boston Consulting Group - Abu Dhabi,120011164,Al Niyadi Building 1st Floor Airport Rd,Abu Dhabi,971-2-6529-600,http://www.bcgmiddleeast.com,,,not matched=0,,,
"Dck International, LLC",125518440,,Abu Dhabi,971-50-848-5106,,,,not matched=0,,,
Al Jaber Tunneling & Mechanical Works Est,125630772,,Abu Dhabi,971-25553335,http://www.aljaber.com,,,low=37,Al Jaber Group LLC,21232,89867
Gulf Air Conditioning Manufacturing Industries L.L.C,138782916,Plot No 36D14 ICAD-1 Industrial City,Abu Dhabi,971-25506777,http://www.gami.ae,,,high=87,Gulf Airconditioning Manufacturing Industries (GAMI),1466470,3439312
Taweelah A2 Operating Company,111192693,"Tawila AQ Station,  AL Tawila Zone",Abu Dhabi,971-2-5067100,http://www.adwea.ae,,,high=75,Taweelah Asia Power Company,316937,57097
Falcon General Services,48609252,PO Box 41698,Abu Dhabi,971-02 6815100,http://www.alhamed.com/falcongeninfo.htm,,,low=56,Falcon Aviation Services / Corporation,1176353,550854
Abu Dhabi Petroleum Company Ltd.,42385742,PO Box 26696,Abu Dhabi,971-02 6274288,,,,low=61,Abu Dhabi Petroleum Ports Operating Company (IRSHAD) ex. ADPPOC,49198,27103
Kudsi Law Firm,42385958,PO Box 46010,Abu Dhabi,971-02 6336500,http://www.kudsilawfirm.ae,,,low=69,MIO Law Firm,1675588,89708
United Bank Limited-Abu Dhabi,42386109,PO Box 3052,Abu Dhabi,971-02 5996505,http://www.ubl.com.pk,,,low=66,Nascon Engineering Limited - Abu Dhabi,1534060,3475255
AlMansoori Special Eng Co LLC,111192719,"17th Floor, Mussafah Industrial Area,",Abu Dhabi,971-2-8157000,http://www.almansoori.biz,,,low=69,Al Mansoori Specialized Engineering,1530156,54327
Green Crescent Insurance Company PJSC,102157223,Corniche Tower,Abu Dhabi,971-2-4084700,http://www.green-crescent.com,73706001.0,,high=93,Green Crescent Insurance Company,1509605,548444
"Bilfinger Berger Construction, LLC",121413540,Massionan Office 2 Bldg 129 4th St,Abu Dhabi,971-26324005,http://www.bilfingerberger.com,,,low=35,Louis Berger,1455030,551623
Etihad Rail,127978265,PO Box 989,Abu Dhabi,971-02 4999999,http://www.etihadrail.ae,,,high=88,Etihad Rail Db,1668080,3496230
Al Wifaq Finance Company PJSC,111192667,"Al Odaid Offices Tower, Airport Road,",Abu Dhabi,971-2-4035600,,,,high=91,Al Wifaq Finance Company,883890,557874
Awraq Islamic Shares and bonds Company,111087979,RAK Ceramics Building,Abu Dhabi,971-2-6819366,https://www.awraqislamic.com,,,low=62,Al Wathba Shares and Bonds Center,1595503,3444390
El Nilein Bank Plc,120012196,Po Box 46013,Abu Dhabi,26729300,http://www.nileinuae.com,,,not matched=0,,,
Pacific Middle East LLC (Abu Dhabi),125630766,,Abu Dhabi,971-24146665,,,,not matched=0,,,
Al Wathba Concrete Blocks Factory,48609181,PO Box 4781,Abu Dhabi,971-02 5821158,,,,low=58,Al Wathba Shares and Bonds Center,1595503,3444390
Commercial Bank of Dubai PSC - Abu Dhabi,42385832,PO Box 2466,Abu Dhabi,971-2 6268400,http://www.cbd.ae,,,low=51,Abu Dhabi Commercial Bank ADCB,246670,31488
Foster Wheeler International,42385887,PO Box 26702,Abu Dhabi,971-02 6222117,http://www.fwc.com/contact/ec.cfm,,,not matched=0,,,
The Offset Program Bureau,48609228,PO Box 908,Abu Dhabi,971-02 6160000,http://www.offset.ae,,,low=49,Hotel Restaurant Program,1377002,3393268
Exova Limited - Abu Dhabi,50089044,Po Box 9191,Abu Dhabi,25582345,http://www.exova.com,,,not matched=0,,,
Mitsui Sumitomo Insurance Company Limited,92461401,Skh. Maryam Bint Rashed Al Otaibah Bldg,Abu Dhabi,26458060,http://www.msig.com,,,not matched=0,,,
Reem Investments PSC,111088249,Reem Investments Building,Abu Dhabi,971-2-4438900,http://reeminvestments.com/,,,low=51,Reem Developers,1672613,220454
Abu Dhabi Holding,111192688,"Al Ghaith Tower, 11th Floor,",Abu Dhabi,971-2-6267000,http://www.adh.ae,,,high=81,Abu Dhabi Holding Company,1511256,57946
United Alsaqer Heavy Equipment L.L.C.,123166324,PO Box 46468,Abu Dhabi,971-02 5545900,http://www.alsaqerheavyequipment.com,,,low=60,Al Sanaya Technical Equipments L.L.C,1588489,219457
Insurance House,113833841,PO Box 129921,Abu Dhabi,971-2-4934444,http://www.insurancehouse.ae/,88059601.0,,not matched=0,,,
NBAD Securities LLC,111192718,Sultan Bin Zayed Al Nahyan Building,Abu Dhabi,971-2-6161600,http://www.nbad.com,,,not matched=0,,,
Awe Middle East Llc,120010414,Po Box 46995,Abu Dhabi,,,,,low=30,Taweelah Asia Power Company,316937,57097
Al Nasser Holding Company,111192731,Falcon Tower,Abu Dhabi,971-2-6391100,http://www.anholdings.com,,,low=53,Al Nasser Industrial Ent. L.L.C.,792251,563654
Escan Real Estate PJSC,111192694,P.O.Box 93888,Abu Dhabi,971-2-4474202,http://www.escan.ae,16007000.0,,high=87,Escan Real Estate,810051,58058
Emirates Stallions Properties LLC,136967196,Silver wave Tower 4th Floor - unit 404 Meena Street,Abu Dhabi,971-2-6448090,,,,low=67,Emirates National Holdings LLC,821051,81596
Al Hamed Development and Construction L.L.C.,48609250,PO Box 45885,Abu Dhabi,971-02 6672200,http://www.alhamed.com/ahdcinfo.htm,,,not matched=0,,,
Al Qudra Sports Management,111192649,"Al Saada Street, P.O.Box. 42612",Abu Dhabi,971-2-4488012,http://www.alqudrasm.com/,,,low=61,Barari Forest Management L.L.C,1492316,3035580
Universal Trading Company,92461417,Po Box 4399,Abu Dhabi,26335331,http://www.universal-uae.ae,,,low=68,Universal Group of Companies,293072,83060
Al Badr Money Exchange,111192889,33391,Abu Dhabi,971-2-6344100,http://www.albaderexchange.com,,,not matched=0,,,
Arabian Power Company,107923710,Sas Al Nakhl Island,Abu Dhabi,97125588899,http://www.arabianpower.ae,,,medium=71,Taweelah Asia Power Company,316937,57097
Abu Dhabi Basic Industries Corporation,99413950,PO Box 7063,Abu Dhabi,971-2-6988444,http://www.adbic.com,,,high=90,Abu Dhabi Basic Industries Corporation (ADBIC),484399,94040
Sheraton Abu Dhabi,42386072,"P.O. Box 640, Corniche Road,  Abu Dhabi, United Arab Emirates",Abu Dhabi,26773333,http://www.sheraton.com,,,not matched=0,,,
C4 Advanced Solutions LLC,111087997,"1st Floor, Khalifa A Trading Center",Abu Dhabi,971-2-8157600,http://www.c4as.ae/,,,high=91,C4 Advanced Solutions,1056708,101544
Horizon Energy LLC,111088116,"Offices 403 & 404, 4th Floor",Abu Dhabi,971-2-6715544,http://www.horizonenergy.ae/,,,low=67,Dolphin Energy LTD,119661,26988
Emirates Computers Ltd,111192807,Emirates Computers Building,Abu Dhabi,971-2-6914100,http://www.emiratescomputers.ae,,,high=90,Emirates Computers,14880,26774
Tamani General Contracting,96740624,PO Box 43665,Abu Dhabi,971-02 6270560,http://www.tamani.ae,,,high=95,Tamani General Contracting Co,657601,56611
Noor Capital PSC,111192678,Ministry of Energy Bldg Dar El Salam Twr,Abu Dhabi,971-2-6266888,http://noor-capital.ae,,,high=86,Noor Capital,288022,66055
Hafilat Industries L.L.C.,102157211,PO Box 91207,Abu Dhabi,971-02 6733336,http://www.hafilat.ae,,,high=84,Hafilat Industries,902494,610494
Al Hikma Development Company PSC,111192639,"Almamoura Building, Almoroor Road,",Abu Dhabi,971-2-4130000,,,,low=47,Dar Al Hikmah Medical Laboratory,1595188,3493296
Power Economy Middle East Company L.L.C.,127979950,PO Box 6072,Abu Dhabi,971-02 5501077,http://www.powereconomy.net,,,low=52,Power House Electricals L.L.C,1546105,3478543
Schiavello Systems International Pty. Ltd.,137782861,Level 20 Sultan International Tower Corniche Road,Abu Dhabi,971-2-622-4411,,,,low=56,Abu Dhabi Systems Integration (ADSI),1026344,224332
Dussmann Middle East GmbH,137783567,,Abu Dhabi,971-2-6-44-41-51,http://www.dussmann-service.ae,,,low=53,Dussmann Gulf,1430546,216384
Al Jaber Lighting LLC,139493624,,Abu Dhabi,971-2-5557810,http://www.aljaber.com,,,low=67,Al Jaber Group LLC,21232,89867
"Marubeni - Itochu Steel Inc., Abu Dhabi",92461148,Shk. Zayed Ii,Abu Dhabi,,http://www.marubeni.com,,,low=41,Emirates Steel Industries,1497454,3383670
Abu Dhabi Medical Devices Co L L C,98191435,PO Box 30485,Abu Dhabi,971-2-5510111,http://www.medeco-uae.com/,,,high=79,Abu Dhabi Medical Devices Co. l.l.c Medeco,1087196,3124326
Amana Steel Buildings Company L.L.C.,42385768,PO Box 5643,Abu Dhabi,971-02 6428383,http://www.amanabuildings.com,,,low=56,Reba Steel Company,585799,90036
ABB Transmission & Distribution Ltd.,42385784,Al Ghaith Tower 15th Floor Hamdan Street,Abu Dhabi,971-24171333,http://www.mena.abb.com,,,low=61,International Distribution Est,716701,31310
United Printing & Publishing Company,111192728,P.O.Box 39955,Abu Dhabi,971-2-5039999,http://www.upp.ae/,,,low=56,BIRTH Advertising and Publishing LLC,1479889,3449241
Valentine Maritime Gulf LLC,111192883,45877,Abu Dhabi,971-2-5555868,http://www.vmgulf.com/,,,high=100,Valentine Maritime Gulf LLC,87607,27115
Sky News Arabia FZ L.L.C.,123840768,PO Box 77845,Abu Dhabi,971-02 5091500,http://www.skynewsarabia.com,,,high=75,Sky News Arabia,1465073,3437248
